Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return
,GOOG,GOOG,GOOG,GOOG,GOOG,,
2023-11-29 00:00:00,135.47293090820312,138.7207101068505,135.36864879985237,138.0403682367615,21014700,-0.016014997470312875,0.06921693279207375
2023-11-30 00:00:00,133.009765625,136.02911172406394,131.88744120241162,135.4729052231266,29913500,-0.018181973820823094,0.04977645851126744
2023-12-01 00:00:00,132.41387939453125,132.5926487251152,131.25380344096993,132.41387939453125,24268000,-0.0044800186487716775,0.04507344040009542
2023-12-04 00:00:00,129.74212646484375,130.5565451303608,128.52047573395316,130.40161478149722,24117100,-0.02017728762199411,0.02398669300703582
2023-12-05 00:00:00,131.49017333984375,132.63235097777428,128.84824914445224,129.48389859735832,19235100,0.013473240516631124,0.03778311200774942
2023-12-06 00:00:00,130.5366973876953,132.40392436898622,130.4175178459377,131.9967073945423,16360600,-0.0072513095688461204,0.03025782539726074
2023-12-07 00:00:00,137.50897216796875,139.04844007120107,135.30405997729065,135.67155544578853,38419400,0.05341237307058355,0.0852863407262674
2023-12-08 00:00:00,135.71128845214844,137.05211887182605,134.6485688789512,134.7379535322421,23016100,-0.013073210332955054,0.07109816412246972
2023-12-11 00:00:00,133.7844696044922,133.87385425633943,131.98677421586547,132.91046108352194,24502900,-0.014197926124145832,0.05589079151655074
2023-12-12 00:00:00,132.73167419433594,133.62555100659748,131.92718203228492,132.36419386230722,26584000,-0.00786933949260804,0.04758162841098845
2023-12-13 00:00:00,133.05946350097656,133.86395584703567,132.04639176830733,133.6305524369374,25414500,0.0024695635659706117,0.05016869783289235
2023-12-14 00:00:00,132.294677734375,134.1172124747159,130.1692232592123,133.85401420402098,29619100,-0.005747699160052244,0.04413264409044504
2023-12-15 00:00:00,132.9302978515625,133.9135743659218,131.7285306001998,132.01655282789972,58594000,0.0048045781438290636,0.04914926097150052
2023-12-18 00:00:00,136.25755310058594,137.43946736521315,132.8607998837617,132.950184536949,25699800,0.02503007442847105,0.0754095450601926
2023-12-19 00:00:00,137.16136169433594,137.82680598922155,136.51577055088399,137.06203531685796,20661000,0.0066330898594868515,0.08254283320832667
2023-12-20 00:00:00,138.7107696533203,142.10553763734032,138.46246884060355,139.37621401279182,33507300,0.011296242176694227,0.09477149921889261
2023-12-21 00:00:00,140.83621215820312,141.06464464326694,139.51823567733925,139.81321410826092,18101500,0.015322836937571083,0.11154650438532387
2023-12-22 00:00:00,141.74996948242188,142.27636599411244,141.08948083232403,141.16398320036313,18513500,0.006488085061477689,0.11875831265556402
2023-12-26 00:00:00,141.84930419921875,142.96665792446996,141.53147186515343,142.0082052111716,11170100,0.0007007741670743695,0.11954230958027279
2023-12-27 00:00:00,140.47866821289062,142.34589514736865,140.09230463692492,141.85922010559463,17288400,-0.00966262044121946,0.10872459717491245
2023-12-28 00:00:00,140.3197784423828,141.30305528735602,139.87085461719832,140.8859116681472,12192500,-0.0011310597724846216,0.10747056338428362
2023-12-29 00:00:00,139.97215270996094,140.47372529386737,138.9491543851225,139.72385185140635,14881000,-0.0024773822783978883,0.10472693543670797
2024-01-02 00:00:00,138.61143493652344,139.65927218386082,136.80381300921306,138.6511715510144,20071900,-0.009721346332774328,0.0939875022941834
2024-01-03 00:00:00,139.406005859375,140.13103997328284,137.48911574634155,137.65797363177793,18974300,0.005732362003289415,0.1002586346844081
2024-01-04 00:00:00,137.1017608642578,139.6791243393909,137.07196598114118,138.89947135773542,18253300,-0.016529022411283956,0.08207243505350093
2024-01-05 00:00:00,136.45619201660156,137.8665387934094,135.91986893728313,137.41165910690393,15439500,-0.004708683853414719,0.07697729805033937
2024-01-08 00:00:00,139.57484436035156,139.6840973184582,136.9428619447068,137.06204147897657,17645300,0.02285460481976931,0.10159118859714278
2024-01-09 00:00:00,141.59104919433594,141.8294234239338,138.83987202032304,139.10804113423583,19579700,0.014445331056784028,0.11750403800566467
2024-01-10 00:00:00,142.8226318359375,143.5426951064754,141.49174310459878,141.5513328753932,16641900,0.008698167353158093,0.12722427514606793
2024-01-11 00:00:00,142.69351196289062,145.6631951956154,141.2483993866276,143.9101920305069,17471100,-0.0009040575109636739,0.12620519957358156
2024-01-12 00:00:00,143.2596435546875,143.75624518425926,142.38561983701592,143.35895478755444,13998700,0.003967465542120019,0.13067337989624606
2024-01-16 00:00:00,143.10072326660156,144.84875549642337,142.08368109749628,142.45513207374046,19198900,-0.0011093165119127057,0.12941910524634692
2024-01-17 00:00:00,141.91880798339844,142.43527790298106,139.55497946211506,141.93867629128815,17884500,-0.00825932431523202,0.12009086656829826
2024-01-18 00:00:00,144.00454711914062,144.5955042753339,142.3756943676789,142.4650790244781,18876800,0.01469670697900849,0.13655251382411615
2024-01-19 00:00:00,146.96426391601562,147.03378025237419,144.80901500767453,145.31057226771088,27181000,0.020552939862560793,0.1599120092913855
2024-01-22 00:00:00,146.70608520507812,148.99541183509646,146.57696390964745,147.69928863434387,21829200,-0.001756744830736845,0.15787433986495336
2024-01-23 00:00:00,147.66946411132812,147.84824859171044,146.1896008460597,146.71599739955627,14113600,0.006566727650753501,0.16547778530864243
2024-01-24 00:00:00,149.328125,150.53983426098853,148.82158160830878,149.26852007062226,19245000,0.011232253727293307,0.1785687275067529
2024-01-25 00:00:00,152.5957489013672,153.70813170761585,150.19219882067753,150.70866876146974,21495100,0.021882173243434222,0.2043583725813496
2024-01-26 00:00:00,152.7447509765625,153.06258335306524,151.76148926630614,151.83100562673994,19494500,0.000976449712839722,0.20553436796841273
2024-01-29 00:00:00,153.78758239746094,154.14513616158507,151.88063404049177,152.59574156874,20909300,0.006827281554561804,0.2137648905222338
2024-01-30 00:00:00,152.009765625,153.98623046062033,151.73662562889228,152.96323229065618,26578900,-0.011560210159661688,0.19973351330337796
2024-01-31 00:00:00,140.83621215820312,144.60044549414414,140.58791136637097,144.40180789169398,43908600,-0.07350549762941838,0.11154650438532276
2024-02-01 00:00:00,141.74005126953125,143.63705807686486,141.29309765523837,142.71338627149655,25526900,0.006417661320746282,0.11868003339272715
2024-02-02 00:00:00,142.5643768310547,142.90207742784477,137.23088063991614,139.93239448377048,42136100,0.005815756055822963,0.12518600357145915
2024-02-05 00:00:00,143.94493103027344,145.6731100364375,142.93187468828432,143.06098079751158,29254400,0.009683724854034015,0.13608199523965525
2024-02-06 00:00:00,144.4216766357422,145.74263867089806,143.53772642034644,144.9679414104424,21517700,0.003311999957598344,0.13984469875971728
2024-02-07 00:00:00,145.6830596923828,146.00089203792436,144.2230647146775,145.12686824276548,21436100,0.008734028616923295,0.14980013497753286
2024-02-08 00:00:00,146.21939086914062,146.60673954948905,145.4248251990445,145.97109004442805,18241300,0.0036814930843043214,0.15403311622278482
2024-02-09 00:00:00,149.19900512695312,149.67078276972947,146.4279593553154,146.94442932923687,21877700,0.0203776957358488,0.17754965193426608
2024-02-12 00:00:00,147.71910095214844,149.5664594260565,147.55025823446212,148.52359308262692,17236100,-0.00991899492590742,0.16586954291172606
2024-02-13 00:00:00,145.3751678466797,147.03381560382212,144.12373709565372,145.07721896911178,18138500,-0.01586750183531127,0.14737010579984067
2024-02-14 00:00:00,146.1399383544922,146.82525108162173,144.56570439760185,146.36837087850864,16651800,0.005260668098550747,0.1534060391126526
2024-02-15 00:00:00,142.96168518066406,143.77610400462038,140.91568881099957,143.4781551391971,26724300,-0.021748012279289575,0.1283217504110239
2024-02-16 00:00:00,140.79649353027344,143.49800770290975,140.55813443891583,143.22985372513244,21865100,-0.015145258309276488,0.11123302604507401
2024-02-20 00:00:00,141.23350524902344,142.35482958461156,139.84302670070326,139.98207455553526,18625600,0.003103853709652382,0.11468213079525236
2024-02-21 00:00:00,142.8623504638672,143.00139831132194,140.94547548430683,141.67050960638667,16440800,0.01153299432717314,0.12753775348631535
2024-02-22 00:00:00,144.33230590820312,145.20631447694223,143.03119689930858,145.12685639704245,23024700,0.010289313031481395,0.1391393423867493
2024-02-23 00:00:00,144.302490234375,144.96297886741098,143.8058886206968,143.9846730822618,14519400,-0.000206576577852835,0.1389040228797016
2024-02-26 00:00:00,137.80694580078125,142.86234651762354,137.79701922447967,142.474997870765,33513000,-0.045013391127510904,0.08763809064112205
2024-02-27 00:00:00,139.1477813720703,139.53513003332552,137.5586501102096,138.46246870483137,22364000,0.009729811247884523,0.09822060396906962
2024-02-28 00:00:00,136.4959259033203,138.33335811960436,135.7113019435236,138.15458879525067,30628700,-0.019057835077220142,0.07729089682022194
2024-02-29 00:00:00,138.8299560546875,138.99879879706955,136.6349852486413,137.40968261019637,35485000,0.01709963235840739,0.09571217509890673
2024-03-01 00:00:00,137.1415252685547,139.04847394982835,137.037243156515,138.66112523574276,28551500,-0.012161862137791912,0.0823862746826538
2024-03-04 00:00:00,133.2878875732422,135.7013796131117,131.95699871113436,135.6119797930569,43571500,-0.028099714421041977,0.051971529470815625
2024-03-05 00:00:00,132.87074279785156,133.10911705740648,130.65590357332016,131.83781798327433,28447600,-0.003129652536217109,0.04867922410557912
2024-03-06 00:00:00,131.65902709960938,133.82421817550758,131.0531724800545,133.32761652521933,23175200,-0.00911950721977739,0.0391157863501177
2024-03-07 00:00:00,134.32081604003906,134.89687575674708,131.7583497781638,132.97998556001946,24107300,0.02021729158317309,0.060123893191436295
2024-03-08 00:00:00,135.36366271972656,138.04035272217487,133.88379959347205,134.11720296074475,26495200,0.007763850089897106,0.06835453617489273
2024-03-11 00:00:00,137.99566650390625,139.02859124953528,136.13838121514166,136.13838121514166,22536400,0.019443946265175427,0.08912756436843372
2024-03-12 00:00:00,138.67105102539062,139.3265688932182,137.27064577786194,137.31036724481473,19019700,0.004894244425170058,0.09445802087864297
2024-03-13 00:00:00,139.81321716308594,141.2235638728983,139.05837304017373,139.1080362306408,19637000,0.008236514609571755,0.1034725403571728
2024-03-14 00:00:00,143.3589630126953,143.74631169978204,140.52337178857226,141.33283491602936,36117900,0.025360591234184993,0.13145725639131878
2024-03-15 00:00:00,141.20370483398438,143.35895407703438,140.1707801178293,142.43528232504678,41039500,-0.015033996712992992,0.1144469317178396
2024-03-18 00:00:00,147.4708251953125,151.89057695283617,147.1331397026208,148.35477554681722,47676700,0.04438354056429672,0.16391003231849433
2024-03-19 00:00:00,146.91461181640625,148.60305418276445,146.01079329000518,147.9674047570151,17748400,-0.0037716841834281034,0.15952013125866538
2024-03-20 00:00:00,148.6626739501953,148.74213203883423,146.66136975503807,147.7787235523237,17730000,0.011898490641445214,0.1733166706890139
2024-03-21 00:00:00,147.72903442382812,150.27658764289095,147.00398524979138,149.29829713909888,19843900,-0.006280255168018667,0.16594794260419676
2024-03-22 00:00:00,150.73846435546875,151.52308826961857,149.06987498317417,149.21886456654786,19252900,0.020371282756825648,0.18969979782272595
2024-03-25 00:00:00,150.12266540527344,150.4265853577574,147.7886468572479,149.92402778598515,15114700,-0.004085214433013906,0.18483961903770685
2024-03-26 00:00:00,150.66893005371094,152.15873492930152,150.00348569455662,150.212065045374,19312700,0.00363878863303424,0.18915099997542995
2024-03-27 00:00:00,150.9073028564453,151.65220528716614,149.1096074151183,151.11091133945177,16622000,0.001582096605115657,0.19103235173546107
2024-03-28 00:00:00,151.22511291503906,151.63232986193898,150.3014412187363,150.96688554033764,21105600,0.002105995220762047,0.19354066017598903
2024-04-01 00:00:00,155.4363250732422,155.9329267507925,150.61928273897215,150.79806722353212,24469800,0.02784730708430061,0.22677755345750872
2024-04-02 00:00:00,154.8105926513672,154.9297873521515,152.41698422967937,153.69820981124406,17598100,-0.004025651157026244,0.2218389749800187
2024-04-03 00:00:00,155.3072052001953,155.48598968638157,153.08442467934654,153.8670633532154,17266200,0.003207871892503489,0.22575847788502235
2024-04-04 00:00:00,150.9073028564453,155.11847489887006,150.84771308680024,154.02596042686008,24184800,-0.028330316923019794,0.1910323517354613
2024-04-05 00:00:00,152.89370727539062,153.78758411816315,150.0541305184715,150.64905828185488,16297300,0.013163076811696373,0.20671000206657064
2024-04-08 00:00:00,155.07875061035156,155.59024966391866,152.94336974324503,152.96819376178502,16641500,0.014291257461795048,0.2239554053878272
2024-04-09 00:00:00,157.06517028808594,158.8032760745094,155.5753653282944,156.28054634416415,21521500,0.012809102922975102,0.2396331761485717
2024-04-10 00:00:00,156.5884246826172,157.08502629699433,155.13834130040138,156.8069306053494,16339200,-0.003035336253061738,0.2358704726285099
2024-04-11 00:00:00,159.6971435546875,160.02490244508977,156.8565816596134,157.26379862845369,17841700,0.01985280124230937,0.2604059634828426
2024-04-12 00:00:00,158.1080322265625,160.6009669981502,157.52204592984705,158.3215672940823,16989800,-0.009950781164603684,0.2478639395616633
2024-04-15 00:00:00,155.26747131347656,159.73688609456082,155.0886868415919,159.19062125696797,21140900,-0.01796594944028862,0.2254448791151391
2024-04-16 00:00:00,154.939697265625,156.16133294295136,153.99615726842043,154.58214351188582,15413200,-0.0021110284406564706,0.22285793012287014
2024-04-17 00:00:00,155.81375122070312,157.60250541731543,155.07380439659403,156.12164184392074,16237800,0.005641252503415295,0.22975638048249714
2024-04-18 00:00:00,156.38980102539062,157.40782836368945,155.1482968786458,155.85843361336467,14016100,0.003697040859195644,0.2343028400679974
2024-04-19 00:00:00,154.66162109375,156.91619685740514,152.86392552225382,156.6778226064857,21479900,-0.011050464418456807,0.22066322045222586
2024-04-22 00:00:00,156.87644958496094,158.10305619927254,154.60202082115646,154.94963286401034,17243900,0.014320478962705163,0.23814370242125982
2024-04-23 00:00:00,158.83306884765625,159.38926026709757,156.89135459062405,157.5121066489433,16115400,0.012472358138342798,0.25358627410459156
2024-04-24 00:00:00,160.0050506591797,160.29307293528493,157.74054844711983,158.00870241467607,19485700,0.007378701551422839,0.2628361130901695
2024-04-25 00:00:00,156.87644958496094,157.20420847456293,151.72967873273606,152.3176503256472,36197800,-0.019553139487345716,0.23814370242126004
2024-04-26 00:00:00,172.5094757080078,175.22091634951357,170.23503176823874,174.79384622449396,56500800,0.099651835341801,0.3615269947844313
2024-04-29 00:00:00,166.75881958007812,170.21517780105322,165.92453248746162,169.60932321246955,35914600,-0.03333530581046651,0.3161400760440869
2024-04-30 00:00:00,163.52098083496094,168.71542953697917,163.38193298755766,166.24236316851517,29420800,-0.01941629686076285,0.2905855096172678
2024-05-01 00:00:00,164.44467163085938,167.6626405057152,163.77921210776898,165.05051107278743,25223200,0.005648760123514007,0.2978757175799789
2024-05-02 00:00:00,167.31503295898438,167.38454930866686,164.56385560131912,165.53719058243047,17041100,0.01745487585373584,0.32052997710391584
2024-05-03 00:00:00,167.84140014648438,168.69555543304702,163.8586459492795,168.38764973660633,22767100,0.003145964700189463,0.3246843177974268
2024-05-06 00:00:00,168.6757049560547,168.7452213009313,166.7488882811883,168.06985038462844,15147900,0.004970792717661876,0.3312690489575352
2024-05-07 00:00:00,171.80429077148438,172.29096581083274,168.84454938451893,168.96372892269463,21102400,0.018547933836972952,0.3559613391968095
2024-05-08 00:00:00,169.9966583251953,170.74056046805404,169.3629942173599,169.58944138801132,14569900,-0.01052146275376431,0.341694642470906
2024-05-09 00:00:00,170.413818359375,171.26797377514256,168.77502387588422,169.98673307395165,11937700,0.002453930790696335,0.34498706826577763
2024-05-10 00:00:00,169.13258361816406,170.17545011621107,166.7687700650145,168.53667073005127,18740500,-0.007518373530654765,0.33487495309265536
2024-05-13 00:00:00,169.73843383789062,169.7880970327157,164.63336960450573,164.71978386660297,19648600,0.003582102317400526,0.3396566117555684
2024-05-14 00:00:00,170.7614288330078,171.60565766413922,169.2616973696119,170.42374336258686,18729500,0.006026890739985191,0.3477305757837179
2024-05-15 00:00:00,172.6981658935547,172.86303797761985,170.86073403251723,171.12890312228032,20958200,0.011341771228916553,0.3630162276524729
2024-05-16 00:00:00,174.23765563964844,175.14147432134027,172.86704532821065,173.41331019929254,17247300,0.008914337556095608,0.37516661440020305
2024-05-17 00:00:00,176.08499145507812,176.28859993291974,173.79069445146914,174.35682755889388,16546400,0.010602391363955688,0.38974666903671995
2024-05-20 00:00:00,177.24705505371094,178.72691816682396,176.02044845873684,176.10486224642364,17495100,0.006599447170540174,0.3989182287594619
2024-05-21 00:00:00,178.31968688964844,178.59779771433034,176.10484810848462,177.1874359048078,14706000,0.006051620071275465,0.40738395039069575
2024-05-22 00:00:00,176.79017639160156,177.6363905213755,175.57846722864608,177.1874516248321,16189400,-0.008577350738583345,0.39531232462434174
2024-05-23 00:00:00,173.8701629638672,178.6872049115101,173.35369301724543,177.5648803607011,14928400,-0.016516830784004455,0.37226618706768555
2024-05-24 00:00:00,175.13153076171875,176.098909756579,174.0092062404227,175.32024180389195,11403600,0.007254653566487468,0.3822215028558662
2024-05-28 00:00:00,176.81005859375,177.29671851943797,174.48595131597597,174.5455562452152,15655300,0.009584383946914965,0.39546924443891873
2024-05-29 00:00:00,176.19427490234375,177.01863553268083,175.06202364665643,175.60828854086543,15023800,-0.003482741289176916,0.3906091860835348
2024-05-30 00:00:00,172.38035583496094,175.48908689657685,172.0525969396879,175.48908689657685,18826300,-0.021646100984249905,0.3605079192119449
2024-05-31 00:00:00,172.77764892578125,173.23451394686091,169.80796566844623,172.22144235978098,28085200,0.0023047469005150756,0.36364354562187495
2024-06-03 00:00:00,173.2344970703125,174.66471207625125,171.277885590671,172.69817402062438,20742800,0.00264413914283268,0.36724920889772483
2024-06-04 00:00:00,173.93968200683594,173.99927177427736,172.04266024953338,173.26429594731727,14066600,0.004070695782014022,0.37281486448534684
2024-06-05 00:00:00,175.8665008544922,176.7603776874857,174.0985851861043,175.33513349634194,15233900,0.011077511614517865,0.38802223709126604
2024-06-06 00:00:00,177.13778686523438,177.49534060342037,176.0055358868249,176.22402663592112,14255800,0.007228699067561628,0.39805583214228246
2024-06-07 00:00:00,174.7541046142578,178.20052102148705,174.59518846085118,177.2470544112042,14716300,-0.01345665593524692,0.37924267583087845
2024-06-10 00:00:00,175.62913513183594,177.45870517393539,173.39188470369487,175.4501472079754,17099800,0.005007210099640336,0.3861488336871537
2024-06-11 00:00:00,177.1802978515625,177.3791615272651,174.4458805867554,176.7129598688821,14402400,0.00883203529165133,0.39839134910576
2024-06-12 00:00:00,178.5425262451172,181.0482509893317,176.77261377524658,178.73145204341668,18600400,0.007688373990069275,0.4091427047821625
2024-06-13 00:00:00,175.738525390625,177.49848493318783,175.65897688218814,176.8322832438967,15956900,-0.015704946678320453,0.3870121937414144
2024-06-14 00:00:00,177.35923767089844,177.7171982896172,174.85551608651528,174.85551608651528,12361600,0.00922229361303084,0.39980362743695164
2024-06-17 00:00:00,177.76693725585938,178.9004768092494,175.48992027637692,175.977133968316,15272900,0.0022987220193033675,0.4030213868580417
2024-06-18 00:00:00,175.45013427734375,177.89620124099332,174.62483569288585,177.7768709097724,15640300,-0.013032811468091321,0.3847360736374208
2024-06-20 00:00:00,176.7030029296875,177.7271651627615,175.46008612524582,175.70866948613414,16753200,0.007140881695554935,0.3946243101188329
2024-06-21 00:00:00,179.23855590820312,181.47779391601637,177.0510251857919,177.47859649151792,58903200,0.014349235363728008,0.41463610258870487
2024-06-24 00:00:00,179.7655487060547,181.04824743123444,179.20872436768917,180.25277758828716,18198300,0.0029401754281119796,0.4187953808972562
2024-06-25 00:00:00,184.52841186523438,184.69744673874425,180.0787634051556,180.1185452414668,18797000,0.026494860630763784,0.4563861667777005
2024-06-26 00:00:00,184.31959533691406,184.87641966721847,182.94742542932823,183.15622696702985,13375700,-0.0011316226385388317,0.45473808722092013
2024-06-27 00:00:00,185.8011474609375,186.43752025652012,184.39913366725065,184.59303597103306,13025700,0.008037952347472066,0.46643120264405447
2024-06-28 00:00:00,182.38064575195312,185.5227432016718,182.2861828572196,184.66761579883254,23032400,-0.018409475698762834,0.4394349730550713
2024-07-01 00:00:00,183.444580078125,184.28975439076217,181.6945435299368,183.43462703353134,11815900,0.0058335922750205604,0.4478320497942798
2024-07-02 00:00:00,185.5525665283203,185.89063626145088,182.0226797308145,182.43036008846724,12555500,0.011491135084490178,0.4644692834581201
2024-07-03 00:00:00,186.32814025878906,186.55683269872398,184.33449688272273,185.24432046483227,7409100,0.0041798059977271595,0.4705904809526056
2024-07-05 00:00:00,190.8722686767578,191.1705565941188,186.25856176289477,186.25856176289477,14303400,0.02438777316006835,0.5064549080134335
2024-07-08 00:00:00,189.40061950683594,190.5928303370043,188.2472043076679,190.28061426554405,12097600,-0.007710125625499442,0.4948399514234998
2024-07-09 00:00:00,189.3608856201172,191.7671710149703,189.1520688966649,190.66346015632487,10198500,-0.00020978752246014754,0.4945263526536161
2024-07-10 00:00:00,191.5682830810547,192.2145937443777,189.53983437871398,189.66910258030822,12052900,0.011657093035389643,0.5119481853903409
2024-07-11 00:00:00,186.23866271972656,191.31970737889765,185.7613869004445,190.25576327897286,16452000,-0.027820995603291543,0.46988428157219153
2024-07-12 00:00:00,185.72158813476562,187.62076853838755,185.0852153762925,185.8607942015465,14449100,-0.0027764083859380673,0.46580328252647596
2024-07-15 00:00:00,187.1236114501953,188.82391312654403,185.43324764615406,185.43324764615406,12186000,0.007549059479355469,0.47686871869130276
2024-07-16 00:00:00,184.44886779785156,189.26143838906273,184.07101620543958,187.8892684498503,12760100,-0.014293993321391474,0.45575836708975737
2024-07-17 00:00:00,181.5851593017578,184.1803700633409,180.59082590915622,183.63348366294534,17376600,-0.015525758061211037,0.43315661488673807
2024-07-18 00:00:00,178.20443725585938,183.007069508874,177.2001659608237,182.49994975293632,17877200,-0.018617832310185434,0.4064743453565438
2024-07-19 00:00:00,178.3734588623047,180.93884072328964,177.8464634011439,179.34790129603107,14485900,0.0009484702460165195,0.4078083444249001
2024-07-22 00:00:00,182.31105041503906,183.25566419065754,180.8692547249465,181.31671693074068,16303900,0.02207498569489541,0.43888569348923423
2024-07-23 00:00:00,182.55963134765625,184.17044671555993,182.29115706223075,182.79826167041253,23772600,0.001363498987314804,0.4408476126751686
2024-07-24 00:00:00,173.3819122314453,176.94162766782634,172.5864576395385,174.39613656014743,31250700,-0.05027244549334897,0.36841267960273427
2024-07-25 00:00:00,168.20144653320312,174.20721377004753,168.09206924909273,173.2626000467253,28967900,-0.029878928150976036,0.32752597546799955
2024-07-26 00:00:00,167.72413635253906,168.87756663971626,164.9251008145459,167.8136378818866,25150100,-0.002837729344793982,0.32375881605143775
2024-07-29 00:00:00,170.16029357910156,171.1844558514704,168.75827972854137,169.53385863048427,13768900,0.014524786232566811,0.34298612987806054
2024-07-30 00:00:00,170.8861541748047,171.96997403739772,169.15600844040551,170.85632538389478,13681400,0.004265746023561556,0.3487149676212862
2024-07-31 00:00:00,172.16883850097656,174.91320865604047,170.74694888658044,173.92881303446427,15650200,0.00750607521344171,0.3588385236097462
2024-08-01 00:00:00,171.47280883789062,174.68450179084405,169.54379942259828,171.0054708796569,17177800,-0.004042715680410369,0.35334512580320343
2024-08-02 00:00:00,167.4457550048828,169.24551138112997,165.4471501358132,167.23695346679165,18907800,-0.023485086996008597,0.32156169778809107
2024-08-05 00:00:00,159.72972106933594,164.9996912656783,155.7126207010103,156.47824651554944,34907800,-0.04608079754140004,0.26066308075384903
2024-08-06 00:00:00,159.6302947998047,161.43005119518008,157.23396257497106,160.0330138293395,36146500,-0.0006224656805610129,0.25987836125132935
2024-08-07 00:00:00,159.839111328125,163.85621202253907,159.33200670134502,162.31500722379837,19334200,0.0013081259330016692,0.26152644080810994
2024-08-08 00:00:00,162.91162109375,164.56221858923624,161.11187962013494,161.4240957729258,15733600,0.019222515316152045,0.2857761521382747
2024-08-09 00:00:00,164.45281982421875,164.5820880366157,160.0180856611064,160.72904565696422,13549200,0.009460336347533183,0.2979400270051398
2024-08-12 00:00:00,163.02096557617188,165.7553825550023,162.62323826636265,165.05437565429597,12435000,-0.00870677833057143,0.2866391509036301
2024-08-13 00:00:00,164.98973083496094,165.5962748050298,163.83631564251016,164.24895732032397,12717600,0.012076761119839796,0.3021775845765269
2024-08-14 00:00:00,161.11184692382812,164.0252518080872,158.62601331064516,163.2795017241323,22515900,-0.023503789548040777,0.27157147667446413
2024-08-15 00:00:00,162.24539184570312,162.59341463206414,160.5749188847497,161.2908402029654,18392500,0.0070357639336784406,0.28051795340914465
2024-08-16 00:00:00,163.80650329589844,166.0039717947397,162.15590607432796,162.48403794408534,16853100,0.009621915497482592,0.2928389889498568
2024-08-19 00:00:00,167.4457550048828,167.51536563246327,165.14884705192927,166.05369417652463,13100800,0.022216771836039095,0.3215616977880913
2024-08-20 00:00:00,168.00259399414062,169.44437452745237,167.7042909111701,167.78383941145057,12622500,0.0033254888381111236,0.32595653646296086
2024-08-21 00:00:00,166.68014526367188,167.68441673185333,165.6261540813113,166.04377237022814,15269600,-0.007871597092809601,0.31551914084534705
2024-08-22 00:00:00,164.55224609375,168.45996922183042,164.09484603651103,168.08211766029928,19123800,-0.012766362583592317,0.29872474650765946
2024-08-23 00:00:00,166.4812469482422,166.99830460508238,164.72128761615647,165.60624380473357,14281600,0.011722725762085107,0.3139493405514022
2024-08-26 00:00:00,166.97840881347656,168.4202044524346,165.37754652596405,167.20213990843885,11990300,0.002986293497603043,0.3178731789232707
2024-08-27 00:00:00,165.43722534179688,167.29164775200093,165.21847074114297,166.66025139285182,13718200,-0.00922983685514256,0.30570942448604077
